frame,class,confidence,center_x,center_y,left,top,width,height,frame_width,frame_height
3269,  car,0.524,891.500,352.000,852,331,79,42,1280,720
3269,  car,0.522,309.500,341.500,278,331,63,21,1280,720
3269,  car,0.519,1014.500,349.000,989,334,51,30,1280,720
3269,  car,0.514,22.000,337.500,0,327,44,21,1280,720
3270,  car,0.859,1106.000,386.000,1017,344,178,84,1280,720
3270,  car,0.853,63.000,363.500,0,331,126,65,1280,720
3270,  car,0.794,1196.500,375.000,1117,332,159,86,1280,720
3270,  car,0.700,484.000,340.000,463,329,42,22,1280,720
3270,  car,0.699,425.500,333.500,385,317,81,33,1280,720
3270,  car,0.647,835.500,347.000,794,322,83,50,1280,720
3270,  car,0.640,967.500,350.500,932,331,71,39,1280,720
3270,  car,0.626,516.500,336.500,496,327,41,19,1280,720
3270,  car,0.619,1025.500,351.000,993,334,65,34,1280,720
3270,  car,0.602,270.500,336.500,223,320,95,33,1280,720
3271,  car,0.879,62.000,363.000,0,329,124,68,1280,720
3271,  car,0.875,1119.000,386.000,1030,344,178,84,1280,720
3271,  car,0.804,1203.500,372.000,1128,328,151,88,1280,720
3271,  car,0.734,431.500,333.500,389,317,85,33,1280,720
3271,  car,0.691,380.000,339.500,349,327,62,25,1280,720
3271,  car,0.689,489.500,340.000,468,329,43,22,1280,720
3271,  car,0.682,853.500,348.500,814,323,79,51,1280,720
3271,  car,0.644,279.500,335.500,229,320,101,31,1280,720
3271,  car,0.627,644.500,330.500,628,323,33,15,1280,720
3271,  car,0.622,522.000,336.500,501,327,42,19,1280,720
3271,  car,0.597,561.500,333.000,538,324,47,18,1280,720
3271,  car,0.593,976.000,351.000,939,332,74,38,1280,720
3271,  car,0.534,918.000,352.000,885,332,66,40,1280,720
3271,  car,0.517,1035.500,351.000,999,334,73,34,1280,720
3272,  car,0.882,66.000,364.500,0,330,132,69,1280,720
3272,  car,0.880,1132.500,384.500,1045,343,175,83,1280,720
3272,  car,0.743,1208.000,375.000,1138,334,140,82,1280,720
3272,  car,0.735,495.000,340.500,472,329,46,23,1280,720
3272,  car,0.604,525.000,337.500,505,328,40,19,1280,720
3272,  car,0.587,977.500,352.000,937,334,81,36,1280,720
3272,  car,0.579,1048.500,352.000,1005,335,87,34,1280,720
3272,  car,0.566,857.000,348.000,820,323,74,50,1280,720
3272,  car,0.518,649.500,331.000,633,323,33,16,1280,720
3273,  car,0.857,75.000,367.000,5,333,140,68,1280,720
3273,  car,0.843,1145.000,382.500,1056,342,178,81,1280,720
3273,  car,0.744,1059.500,351.500,1018,334,83,35,1280,720
3273,  car,0.716,986.500,351.500,947,332,79,39,1280,720
3273,  car,0.692,448.000,335.000,411,318,74,34,1280,720
3273,  car,0.687,500.500,341.500,480,330,41,23,1280,720
3273,  car,0.672,1214.000,372.500,1150,332,128,81,1280,720
3273,  car,0.578,530.000,338.500,509,329,42,19,1280,720
3273,  car,0.565,568.500,335.000,542,325,53,20,1280,720
3273,  car,0.563,153.500,344.000,94,323,119,42,1280,720
3273,  car,0.552,890.500,348.000,822,323,137,50,1280,720
3273,  car,0.530,237.000,339.500,213,329,48,21,1280,720
3274,  car,0.877,82.000,367.000,12,331,140,72,1280,720
3274,  car,0.780,1156.500,379.500,1068,338,177,83,1280,720
3274,  car,0.761,995.000,351.000,957,332,76,38,1280,720
3274,  car,0.761,1217.500,370.000,1155,331,125,78,1280,720
3274,  car,0.731,874.000,347.000,831,322,86,50,1280,720
3274,  car,0.728,1057.500,351.000,1023,334,69,34,1280,720
3274,  car,0.650,575.500,334.500,548,325,55,19,1280,720
3274,  car,0.566,240.500,338.500,213,329,55,19,1280,720
3274,  car,0.525,533.500,339.000,511,329,45,20,1280,720
3274,  pedestrian,0.501,687.500,365.000,661,327,53,76,1280,720
3275,  car,0.880,92.000,369.500,18,334,148,71,1280,720
3275,  car,0.846,1165.500,378.000,1080,336,171,84,1280,720
3275,  car,0.702,512.000,340.000,491,328,42,24,1280,720
3275,  car,0.676,1072.000,351.000,1032,334,80,34,1280,720
3275,  car,0.650,580.000,335.500,554,326,52,19,1280,720
3275,  car,0.648,1219.500,370.000,1161,329,117,82,1280,720
3275,  car,0.629,178.000,345.000,132,323,92,44,1280,720
3275,  car,0.617,1008.500,350.500,976,332,65,37,1280,720
3275,  car,0.605,890.500,347.500,841,323,99,49,1280,720
3275,  car,0.578,312.000,336.500,257,321,110,31,1280,720
3275,  car,0.516,663.000,331.500,645,323,36,17,1280,720
3276,  car,0.872,97.500,371.000,25,336,145,70,1280,720
3276,  car,0.868,1182.500,377.500,1090,337,185,81,1280,720
3276,  car,0.770,1078.500,350.500,1041,333,75,35,1280,720
3276,  car,0.712,892.500,347.000,849,323,87,48,1280,720
3276,  car,0.671,518.000,340.500,500,329,36,23,1280,720
3276,  car,0.663,546.500,337.500,526,328,41,19,1280,720
3276,  car,0.607,175.500,345.000,115,323,121,44,1280,720
3276,  car,0.596,987.000,349.000,925,329,124,40,1280,720
3276,  car,0.549,582.000,334.500,558,325,48,19,1280,720
3276,  car,0.539,665.500,333.000,649,324,33,18,1280,720
3277,  car,0.868,1188.000,376.000,1101,335,174,82,1280,720
3277,  car,0.864,106.000,372.000,30,337,152,70,1280,720
3277,  car,0.721,910.000,346.500,860,322,100,49,1280,720
3277,  car,0.687,1086.500,349.500,1045,332,83,35,1280,720
3277,  car,0.609,591.000,335.500,564,326,54,19,1280,720
3277,  car,0.600,550.500,336.500,528,326,45,21,1280,720
3277,  car,0.594,523.500,339.000,505,327,37,24,1280,720
3278,  car,0.873,1194.000,375.500,1112,337,164,77,1280,720
3278,  car,0.870,94.000,373.000,1,337,186,72,1280,720
3278,  car,0.767,913.000,346.500,868,322,90,49,1280,720
3278,  car,0.737,1091.500,350.000,1046,332,91,36,1280,720
3278,  car,0.640,996.500,349.000,943,330,107,38,1280,720
3278,  car,0.621,557.000,336.500,534,326,46,21,1280,720
3278,  car,0.577,531.500,340.000,514,328,35,24,1280,720
3278,  car,0.533,593.500,335.000,570,326,47,18,1280,720
3278,  car,0.513,264.500,350.500,233,332,63,37,1280,720
3279,  car,0.862,1201.000,375.000,1123,337,156,76,1280,720
3279,  car,0.852,102.500,373.000,6,337,193,72,1280,720
3279,  car,0.712,923.000,346.000,882,322,82,48,1280,720
3279,  car,0.658,1084.500,349.500,1031,332,107,35,1280,720
3279,  car,0.636,538.000,340.000,521,328,34,24,1280,720
3279,  car,0.591,565.000,337.000,547,327,36,20,1280,720
3279,  car,0.554,494.500,335.500,464,317,61,37,1280,720
3279,  car,0.532,1007.500,347.500,951,327,113,41,1280,720
3279,  car,0.515,597.000,335.000,576,326,42,18,1280,720
3280,  car,0.888,106.000,372.000,1,336,210,72,1280,720
3280,  car,0.861,1207.000,376.000,1134,339,146,74,1280,720
3280,  car,0.676,1017.000,347.000,958,325,118,44,1280,720
3280,  car,0.615,1098.500,349.500,1052,332,93,35,1280,720
3280,  car,0.599,278.500,350.000,244,330,69,40,1280,720
3280,  car,0.562,543.000,340.500,527,330,32,21,1280,720
3280,  car,0.527,406.000,342.000,375,333,62,18,1280,720
3280,  car,0.510,604.000,336.000,578,328,52,16,1280,720
3280,  car,0.509,778.500,341.000,755,330,47,22,1280,720
3281,  car,0.890,114.000,373.000,7,337,214,72,1280,720
3281,  car,0.877,1211.000,376.500,1143,341,136,71,1280,720
3281,  car,0.738,539.500,340.000,514,328,51,24,1280,720
3281,  car,0.674,1111.500,349.500,1066,332,91,35,1280,720
3281,  car,0.604,472.500,340.000,443,328,59,24,1280,720
3281,  car,0.552,697.000,333.500,676,323,42,21,1280,720
3281,  car,0.508,65.000,365.000,0,335,130,60,1280,720
3282,  car,0.876,124.000,373.000,15,336,218,74,1280,720
3282,  car,0.868,1216.000,375.500,1152,340,128,71,1280,720
3282,  car,0.617,296.000,349.500,262,329,68,41,1280,720
3282,  car,0.607,1106.000,349.500,1065,332,82,35,1280,720
3282,  car,0.576,404.500,351.000,341,331,127,40,1280,720
3282,  car,0.555,481.500,339.000,453,327,57,24,1280,720
3282,  car,0.545,786.000,341.000,754,330,64,22,1280,720
3282,  car,0.528,1016.000,350.000,975,330,82,40,1280,720
3283,  car,0.876,131.000,374.000,18,336,226,76,1280,720
3283,  car,0.859,1218.500,375.500,1158,340,121,71,1280,720
3283,  car,0.661,1118.000,350.000,1080,332,76,36,1280,720
3283,  car,0.646,493.000,338.500,463,327,60,23,1280,720
3283,  car,0.518,434.000,339.500,404,331,60,17,1280,720
3283,  car,0.502,621.500,336.500,597,328,49,17,1280,720
3284,  car,0.888,157.000,374.000,58,335,198,78,1280,720
3284,  car,0.841,1227.500,374.500,1176,337,103,75,1280,720
3284,  car,0.793,1128.500,348.500,1086,331,85,35,1280,720
3284,  car,0.783,83.500,366.000,6,328,155,76,1280,720
3284,  car,0.667,381.000,345.000,328,319,106,52,1280,720
3284,  car,0.579,760.500,335.500,739,324,43,23,1280,720
3284,  car,0.541,625.500,335.500,596,327,59,17,1280,720
3284,  car,0.510,715.000,332.000,691,322,48,20,1280,720
3285,  car,0.879,151.500,374.500,37,334,229,81,1280,720
3285,  car,0.820,1230.500,374.000,1182,336,97,76,1280,720
3285,  car,0.754,1138.000,349.500,1094,332,88,35,1280,720
3285,  car,0.608,1030.000,348.000,988,328,84,40,1280,720
3285,  car,0.583,18.000,368.500,0,341,36,55,1280,720
3285,  car,0.555,743.500,348.000,716,334,55,28,1280,720
3285,  car,0.535,630.000,336.500,602,329,56,15,1280,720
3286,  car,0.884,181.000,374.500,83,334,196,81,1280,720
3286,  car,0.800,114.000,366.500,45,325,138,83,1280,720
3286,  car,0.791,1232.000,373.000,1185,337,94,72,1280,720
3286,  car,0.723,393.000,345.000,345,318,96,54,1280,720
3286,  car,0.611,498.000,351.000,425,330,146,42,1280,720
3286,  car,0.596,637.500,336.000,607,328,61,16,1280,720
3286,  car,0.590,721.000,332.000,696,322,50,20,1280,720
3286,  car,0.579,1143.000,349.000,1096,332,94,34,1280,720
3286,  car,0.547,316.500,348.000,274,327,85,42,1280,720
3286,  car,0.536,595.000,335.500,578,326,34,19,1280,720
3286,  car,0.512,40.500,369.000,1,337,79,64,1280,720
3287,  car,0.890,190.500,376.500,89,335,203,83,1280,720
3287,  car,0.736,1236.000,371.500,1193,333,86,77,1280,720
3287,  car,0.703,472.500,350.500,436,331,73,39,1280,720
3287,  car,0.625,1127.500,350.000,1082,333,91,34,1280,720
3287,  car,0.595,641.000,337.000,609,329,64,16,1280,720
3287,  car,0.592,115.500,366.000,25,324,181,84,1280,720
3287,  car,0.533,247.500,338.500,195,320,105,37,1280,720
3287,  car,0.523,1049.500,348.500,1017,329,65,39,1280,720
3287,  car,0.504,569.000,332.000,525,318,88,28,1280,720
3288,  car,0.889,205.500,376.500,104,334,203,85,1280,720
3288,  car,0.771,481.500,350.500,445,331,73,39,1280,720
3288,  car,0.709,1240.500,371.500,1202,336,77,71,1280,720
3288,  car,0.661,121.000,366.000,39,324,164,84,1280,720
3288,  car,0.616,384.000,344.500,313,317,142,55,1280,720
3288,  car,0.603,647.000,334.000,616,324,62,20,1280,720
3288,  car,0.510,1142.500,350.000,1098,333,89,34,1280,720
3289,  car,0.893,218.500,377.000,116,334,205,86,1280,720
3289,  car,0.743,1243.500,370.000,1208,340,71,60,1280,720
3289,  car,0.693,493.500,349.500,463,330,61,39,1280,720
3289,  car,0.649,653.000,334.500,621,325,64,19,1280,720
3289,  car,0.592,1115.500,348.000,1046,329,139,38,1280,720
3289,  car,0.555,852.500,341.500,821,330,63,23,1280,720
3289,  car,0.538,1268.000,336.500,1257,331,22,11,1280,720
3289,  car,0.537,281.500,336.500,244,320,75,33,1280,720
3289,  car,0.527,51.500,369.000,6,339,91,60,1280,720
3289,  car,0.503,563.000,351.000,519,331,88,40,1280,720
3290,  car,0.895,235.500,377.500,133,333,205,89,1280,720
3290,  car,0.795,504.500,349.500,472,330,65,39,1280,720
3290,  car,0.728,1247.000,367.500,1215,336,64,63,1280,720
3290,  car,0.699,368.500,349.000,328,329,81,40,1280,720
3290,  car,0.668,1145.500,349.000,1083,331,125,36,1280,720
3290,  car,0.630,147.500,368.000,59,323,177,90,1280,720
3290,  car,0.622,576.000,355.000,536,339,80,32,1280,720
3290,  car,0.595,657.000,333.500,626,324,62,19,1280,720
3291,  car,0.893,248.500,379.000,144,334,209,90,1280,720
3291,  car,0.779,512.000,350.500,481,331,62,39,1280,720
3291,  car,0.769,383.500,350.500,340,331,87,39,1280,720
3291,  car,0.731,146.500,368.000,69,323,155,90,1280,720
3291,  car,0.702,1250.500,368.500,1222,340,57,57,1280,720
3291,  car,0.633,863.500,340.500,834,329,59,23,1280,720
3291,  car,0.598,660.500,335.000,628,326,65,18,1280,720
3291,  car,0.560,71.500,370.000,17,338,109,64,1280,720
3291,  car,0.560,1009.500,338.500,972,324,75,29,1280,720
3291,  car,0.551,346.500,337.000,319,325,55,24,1280,720
3291,  car,0.532,725.000,330.500,710,321,30,19,1280,720
3291,  car,0.517,442.500,344.500,398,317,89,55,1280,720
3291,  car,0.516,1149.500,350.000,1094,333,111,34,1280,720
3292,  car,0.901,264.500,379.000,161,334,207,90,1280,720
3292,  car,0.792,528.500,350.500,491,330,75,41,1280,720
3292,  car,0.755,1253.000,366.000,1227,337,52,58,1280,720
3292,  car,0.682,163.000,368.500,79,322,168,93,1280,720
3292,  car,0.638,389.500,350.500,350,330,79,41,1280,720
3292,  car,0.602,875.500,341.500,846,330,59,23,1280,720
3292,  car,0.542,670.000,335.500,640,327,60,17,1280,720
3293,  car,0.852,277.000,385.500,172,334,210,103,1280,720
3293,  car,0.742,169.500,368.500,86,322,167,93,1280,720
3293,  car,0.703,538.000,350.000,503,330,70,40,1280,720
3293,  car,0.678,388.000,350.500,348,330,80,41,1280,720
3293,  car,0.642,462.000,346.000,419,320,86,52,1280,720
3293,  car,0.627,811.500,348.500,782,335,59,27,1280,720
3293,  car,0.622,881.000,342.000,852,331,58,22,1280,720
3293,  car,0.619,1256.500,366.000,1234,334,45,64,1280,720
3293,  car,0.615,36.000,369.500,0,341,72,57,1280,720
3293,  car,0.595,90.000,371.500,32,338,116,67,1280,720
3293,  car,0.594,740.000,331.500,718,322,44,19,1280,720
3293,  car,0.575,677.500,337.000,648,329,59,16,1280,720
3293,  car,0.541,602.500,351.000,568,330,69,42,1280,720
3293,  car,0.508,307.500,328.500,275,321,65,15,1280,720
3294,  car,0.855,339.500,386.000,281,321,117,130,1280,720
3294,  car,0.819,183.000,368.000,98,319,170,98,1280,720
3294,  car,0.717,546.500,351.000,512,331,69,40,1280,720
3294,  car,0.648,38.000,370.500,0,341,76,59,1280,720
3294,  car,0.635,402.000,351.000,372,331,60,40,1280,720
3294,  car,0.587,96.000,371.500,33,336,126,71,1280,720
3294,  car,0.551,1261.000,361.500,1243,330,36,63,1280,720
3294,  car,0.541,613.000,352.000,579,332,68,40,1280,720
3294,  car,0.531,235.500,391.500,194,347,83,89,1280,720
3294,  car,0.531,684.500,337.500,658,331,53,13,1280,720
3294,  car,0.521,738.000,330.000,723,321,30,18,1280,720
3295,  car,0.884,312.500,381.500,210,331,205,101,1280,720
3295,  car,0.831,203.500,369.000,110,319,187,100,1280,720
3295,  car,0.597,687.000,337.000,657,331,60,12,1280,720
3295,  car,0.564,412.000,350.500,384,330,56,41,1280,720
3295,  car,0.554,113.500,370.000,49,334,129,72,1280,720
3295,  car,0.505,1188.500,348.000,1147,332,83,32,1280,720
3296,  car,0.867,329.000,379.500,227,328,204,103,1280,720
3296,  car,0.822,221.500,371.000,124,320,195,102,1280,720
3296,  car,0.679,111.000,372.000,37,336,148,72,1280,720
3296,  car,0.629,1053.000,345.500,1005,325,96,41,1280,720
3296,  car,0.605,567.500,350.500,532,330,71,41,1280,720
3296,  car,0.556,692.500,337.500,669,331,47,13,1280,720
3296,  car,0.545,836.000,349.000,807,335,58,28,1280,720
3296,  car,0.535,478.500,345.500,446,317,65,57,1280,720
3296,  car,0.503,783.500,339.000,760,331,47,16,1280,720
3297,  car,0.863,347.500,380.500,246,329,203,103,1280,720
3297,  car,0.814,237.500,370.500,135,318,205,105,1280,720
3297,  car,0.713,114.000,371.500,32,334,164,75,1280,720
3297,  car,0.633,909.000,340.000,880,330,58,20,1280,720
3297,  car,0.607,702.000,335.000,674,326,56,18,1280,720
3297,  car,0.596,579.500,350.000,549,331,61,38,1280,720
3297,  car,0.556,777.500,334.500,756,324,43,21,1280,720
3297,  car,0.540,1220.000,348.000,1196,332,48,32,1280,720
3297,  car,0.536,792.500,341.000,773,331,39,20,1280,720
3297,  car,0.528,495.500,346.000,453,318,85,56,1280,720
3297,  motorcycle,0.522,650.000,356.000,614,339,72,34,1280,720
3298,  car,0.889,367.500,385.500,266,335,203,101,1280,720
3298,  car,0.717,265.500,372.000,148,319,235,106,1280,720
3298,  car,0.707,594.000,351.000,565,332,58,38,1280,720
3298,  car,0.668,128.500,374.000,40,336,177,76,1280,720
3298,  car,0.614,659.000,356.500,624,341,70,31,1280,720
3298,  car,0.613,780.500,335.000,761,324,39,22,1280,720
3298,  car,0.575,755.000,332.000,738,322,34,20,1280,720
3298,  car,0.556,444.000,349.000,414,331,60,36,1280,720
3298,  car,0.548,705.000,334.000,676,325,58,18,1280,720
3298,  car,0.517,798.500,341.500,779,331,39,21,1280,720
3298,  car,0.508,77.500,371.500,4,340,147,63,1280,720
3298,  car,0.507,31.000,369.500,0,342,62,55,1280,720
3299,  car,0.868,388.500,382.500,289,330,199,105,1280,720
3299,  car,0.800,136.500,374.500,47,336,179,77,1280,720
3299,  car,0.787,278.000,372.500,165,319,226,107,1280,720
3299,  car,0.660,711.000,335.500,685,327,52,17,1280,720
3299,  car,0.627,667.000,352.000,633,332,68,40,1280,720
3299,  car,0.616,30.500,370.500,0,342,61,57,1280,720
3299,  car,0.605,804.000,341.500,784,331,40,21,1280,720
3299,  car,0.577,1089.500,338.000,1038,324,103,28,1280,720
3299,  car,0.562,1206.500,347.500,1162,333,89,29,1280,720
3299,  car,0.534,783.500,333.500,764,323,39,21,1280,720
3299,  car,0.532,608.500,348.500,584,330,49,37,1280,720
3300,  car,0.827,410.500,383.000,313,331,195,104,1280,720
3300,  car,0.769,294.500,371.500,178,318,233,107,1280,720
3300,  car,0.733,153.000,372.500,60,331,186,83,1280,720
3300,  car,0.660,34.000,369.500,-1,342,70,55,1280,720
3300,  car,0.639,529.500,345.000,479,317,101,56,1280,720
3300,  car,0.614,720.500,335.500,697,328,47,15,1280,720
3300,  car,0.585,790.000,335.000,772,324,36,22,1280,720
3300,  car,0.561,810.500,341.000,790,331,41,20,1280,720
3300,  car,0.539,1097.000,338.500,1044,324,106,29,1280,720
3300,  car,0.522,673.000,348.000,636,325,74,46,1280,720
3301,  car,0.841,429.500,383.500,333,331,193,105,1280,720
3301,  car,0.740,162.500,374.500,70,334,185,81,1280,720
3301,  car,0.653,815.500,341.500,796,332,39,19,1280,720
3301,  car,0.640,794.500,333.500,776,322,37,23,1280,720
3301,  car,0.630,37.000,370.000,-1,340,76,60,1280,720
3301,  car,0.625,728.000,333.500,705,324,46,19,1280,720
3301,  car,0.603,685.500,349.500,655,328,61,43,1280,720
3301,  car,0.593,307.500,373.000,197,319,221,108,1280,720
3301,  car,0.585,99.500,369.500,26,338,147,63,1280,720
3302,  car,0.885,457.000,383.000,357,329,200,108,1280,720
3302,  car,0.854,313.500,372.500,209,317,209,111,1280,720
3302,  car,0.812,882.000,347.500,851,334,62,27,1280,720
3302,  car,0.713,42.500,368.000,0,338,85,60,1280,720
3302,  car,0.691,174.000,375.000,78,335,192,80,1280,720
3302,  car,0.669,697.000,355.000,666,339,62,32,1280,720
3302,  car,0.666,820.500,340.000,803,330,35,20,1280,720
3302,  car,0.629,95.500,371.000,32,339,127,64,1280,720
3302,  car,0.628,568.000,344.000,541,317,54,54,1280,720
3302,  car,0.591,799.000,333.500,780,322,38,23,1280,720
3302,  bus,0.573,1110.500,337.000,1057,323,107,28,1280,720
3302,  car,0.555,730.500,333.000,713,324,35,18,1280,720
3303,  car,0.876,488.500,383.500,383,330,211,107,1280,720
3303,  car,0.833,333.000,372.500,230,317,206,111,1280,720
3303,  car,0.782,44.000,367.500,0,336,88,63,1280,720
3303,  car,0.764,889.000,348.000,857,334,64,28,1280,720
3303,  car,0.685,185.000,374.500,85,334,200,81,1280,720
3303,  car,0.619,97.500,371.000,38,338,119,66,1280,720
3303,  car,0.571,739.500,334.000,724,327,31,14,1280,720
3303,  car,0.531,801.500,333.500,784,322,35,23,1280,720
3304,  car,0.875,351.000,372.500,247,316,208,113,1280,720
3304,  car,0.865,499.500,382.000,408,327,183,110,1280,720
3304,  car,0.784,898.000,347.500,866,334,64,27,1280,720
3304,  car,0.705,192.500,372.500,81,333,223,79,1280,720
3304,  car,0.699,49.000,368.500,0,337,98,63,1280,720
3304,  car,0.597,654.500,349.000,627,328,55,42,1280,720
3304,  car,0.584,106.000,369.000,44,337,124,64,1280,720
3305,  car,0.881,375.500,373.500,270,317,211,113,1280,720
3305,  car,0.870,521.000,383.500,435,330,172,107,1280,720
3305,  car,0.765,212.000,373.500,102,332,220,83,1280,720
3305,  car,0.689,50.000,368.500,0,337,100,63,1280,720
3305,  car,0.664,113.000,370.000,50,337,126,66,1280,720
3305,  car,0.583,813.500,332.500,795,321,37,23,1280,720
3306,  car,0.887,392.000,373.000,290,316,204,114,1280,720
3306,  car,0.875,546.000,384.500,464,331,164,107,1280,720
3306,  car,0.766,912.000,347.000,880,333,64,28,1280,720
3306,  car,0.746,226.500,373.000,109,331,235,84,1280,720
3306,  car,0.690,57.000,370.500,6,340,102,61,1280,720
3306,  car,0.656,817.000,333.000,798,322,38,22,1280,720
3306,  car,0.602,129.500,369.500,59,337,141,65,1280,720
3306,  car,0.572,736.500,347.000,703,325,67,44,1280,720
3306,  car,0.532,974.500,343.000,942,327,65,32,1280,720
3306,  truck,0.515,792.500,320.500,753,302,79,37,1280,720
3306,  car,0.503,594.500,336.500,555,315,79,43,1280,720
3307,  car,0.876,417.500,373.000,316,315,203,116,1280,720
3307,  car,0.851,572.000,384.000,492,330,160,108,1280,720
3307,  car,0.806,241.500,375.000,121,331,241,88,1280,720
3307,  car,0.764,919.500,346.500,887,333,65,27,1280,720
3307,  car,0.695,67.000,370.000,15,338,104,64,1280,720
3307,  car,0.688,824.500,331.500,803,320,43,23,1280,720
3307,  car,0.679,133.500,371.500,67,336,133,71,1280,720
3307,  car,0.608,983.000,343.500,948,329,70,29,1280,720
3307,  car,0.591,678.000,348.000,654,328,48,40,1280,720
3307,  car,0.578,610.000,335.000,578,315,64,40,1280,720
3308,  car,0.874,438.000,373.000,342,314,192,118,1280,720
3308,  car,0.801,599.000,384.000,522,330,154,108,1280,720
3308,  car,0.734,256.500,375.000,135,332,243,86,1280,720
3308,  car,0.705,926.500,345.500,894,332,65,27,1280,720
3308,  car,0.699,78.500,369.500,31,338,95,63,1280,720
3308,  car,0.661,828.500,331.000,809,320,39,22,1280,720
3308,  car,0.602,697.000,345.500,668,324,58,43,1280,720
3308,  car,0.560,623.000,325.500,587,314,72,23,1280,720
3308,  car,0.510,148.000,370.500,77,335,142,71,1280,720
3309,  car,0.884,460.500,373.000,366,314,189,118,1280,720
3309,  car,0.879,625.500,383.500,550,330,151,107,1280,720
3309,  car,0.726,90.000,368.500,44,338,92,61,1280,720
3309,  car,0.708,753.500,344.000,731,323,45,42,1280,720
3309,  car,0.663,624.000,323.000,593,315,62,16,1280,720
3309,  car,0.641,225.000,376.000,150,334,150,84,1280,720
3309,  car,0.611,166.500,371.000,82,333,169,76,1280,720
3309,  car,0.581,933.500,345.500,901,332,65,27,1280,720
3309,  car,0.575,740.500,333.000,714,313,53,40,1280,720
3309,  truck,0.535,234.500,319.000,177,301,115,36,1280,720
3309,  car,0.530,834.000,331.000,815,320,38,22,1280,720
3309,  car,0.509,314.500,379.500,237,335,155,89,1280,720
3310,  car,0.883,484.000,373.000,394,313,180,120,1280,720
3310,  car,0.863,654.500,384.000,579,330,151,108,1280,720
3310,  car,0.770,635.000,323.000,609,315,52,16,1280,720
3310,  car,0.769,777.000,344.500,740,322,74,45,1280,720
3310,  car,0.752,242.000,377.500,163,335,158,85,1280,720
3310,  car,0.728,173.000,374.000,91,335,164,78,1280,720
3310,  car,0.638,74.000,369.000,0,337,148,64,1280,720
3310,  truck,0.612,255.000,319.500,180,301,150,37,1280,720
3310,  car,0.583,750.500,325.500,724,313,53,25,1280,720
3310,  car,0.548,716.000,346.500,690,326,52,41,1280,720
3310,  car,0.541,27.000,359.500,0,330,54,59,1280,720
3310,  car,0.523,938.500,344.500,906,331,65,27,1280,720
3310,  car,0.520,1002.000,341.000,971,328,62,26,1280,720
3310,  car,0.504,328.500,378.000,237,330,183,96,1280,720
3311,  car,0.865,684.500,383.000,610,329,149,108,1280,720
3311,  car,0.864,507.000,374.000,417,314,180,120,1280,720
3311,  car,0.804,261.500,376.000,175,332,173,88,1280,720
3311,  car,0.792,179.500,372.500,104,332,151,81,1280,720
3311,  car,0.762,787.500,344.500,750,322,75,45,1280,720
3311,  car,0.756,948.000,346.000,916,333,64,26,1280,720
3311,  car,0.730,364.000,378.500,275,330,178,97,1280,720
3311,  car,0.665,30.000,358.000,0,329,60,58,1280,720
3311,  car,0.659,77.000,368.000,0,336,154,64,1280,720
3311,  car,0.618,644.000,340.000,608,314,72,52,1280,720
3311,  bicycle,0.518,76.000,458.000,15,382,122,152,1280,720
3311,  truck,0.505,255.000,319.500,179,302,152,35,1280,720
3312,  car,0.834,532.500,373.500,445,313,175,121,1280,720
3312,  car,0.809,798.000,344.500,761,322,74,45,1280,720
3312,  car,0.737,328.000,377.500,189,329,278,97,1280,720
3312,  car,0.724,713.500,382.000,640,328,147,108,1280,720
3312,  car,0.689,32.500,361.000,0,328,65,66,1280,720
3312,  car,0.676,164.000,372.500,62,331,204,83,1280,720
3312,  car,0.637,953.500,344.500,921,331,65,27,1280,720
3312,  car,0.621,86.500,372.000,4,335,165,74,1280,720
3312,  car,0.577,654.500,339.500,618,313,73,53,1280,720
3312,  truck,0.566,819.000,312.000,793,300,52,24,1280,720
3313,  car,0.855,557.000,373.000,472,314,170,118,1280,720
3313,  car,0.787,399.500,379.000,307,330,185,98,1280,720
3313,  car,0.756,812.500,344.500,776,322,73,45,1280,720
3313,  car,0.729,746.000,382.500,670,329,152,107,1280,720
3313,  car,0.689,164.000,373.000,53,331,222,84,1280,720
3313,  car,0.640,285.000,376.000,195,330,180,92,1280,720
3313,  truck,0.637,821.500,310.500,796,300,51,21,1280,720
3313,  car,0.635,35.500,360.500,0,327,71,67,1280,720
3313,  car,0.594,66.500,367.500,6,332,121,71,1280,720
3313,  car,0.550,1188.500,342.000,1119,323,139,38,1280,720
3313,  car,0.514,672.000,341.500,631,316,82,51,1280,720
3313,  car,0.512,967.500,342.000,943,327,49,30,1280,720
3314,  car,0.828,296.500,377.000,208,333,177,88,1280,720
3314,  car,0.816,426.500,378.500,334,328,185,101,1280,720
3314,  car,0.798,584.500,372.000,506,311,157,122,1280,720
3314,  car,0.744,821.500,344.000,787,322,69,44,1280,720
3314,  car,0.725,771.000,381.000,688,327,166,108,1280,720
3314,  car,0.613,222.500,373.500,161,333,123,81,1280,720
3314,  car,0.599,81.000,365.500,26,331,110,69,1280,720
3314,  bicycle,0.515,165.500,469.500,97,384,137,171,1280,720
3314,  truck,0.507,825.000,311.000,800,300,50,22,1280,720
3315,  car,0.818,450.500,378.000,361,327,179,102,1280,720
3315,  car,0.814,321.500,378.000,236,333,171,90,1280,720
3315,  car,0.814,796.500,381.500,711,327,171,109,1280,720
3315,  car,0.695,617.000,371.000,544,311,146,120,1280,720
3315,  car,0.690,828.500,343.500,789,321,79,45,1280,720
